G_GAN,G_L1,D_loss,G_GAN_ma,G_L1_ma,D_loss_ma
8.19,2310.073,-2.109,7.029405716,1336.116635,-4.866243089
7.92,558.451,-6.481,7.07393543,1297.233353,-4.946980935
6.503,470.402,-3.484,7.045388658,1255.891786,-4.873831888
6.866,1959.57,-6.924,7.036419225,1291.075696,-4.976340294
6.926,2320.48,-4.042,7.030898264,1342.545912,-4.929623279
4.942,498.204,-4.586,6.926453351,1300.328816,-4.912442115
5.014,2163.337,-3.682,6.830830683,1343.479225,-4.850920009
7.181,2284.293,-2.614,6.848339149,1390.519914,-4.739074009
7.235,2468.808,-9.769,6.867672192,1444.434318,-4.990570308
6.564,2252.425,-3.106,6.852488582,1484.833852,-4.896341793
6.787,525.046,-7.268,6.849214153,1436.84446,-5.014924703
6.343,2184.466,-3.727,6.823903445,1474.225537,-4.950528468
8,538.456,-6.046,6.882708273,1427.43706,-5.005302045
6.677,552.449,-5.468,6.872422859,1383.687657,-5.028436942
3.747,827.087,-5.936,6.716151716,1355.857624,-5.073815095
7.077,2099.492,-4.798,6.734194131,1393.039343,-5.060024341
7.383,2225.163,-4.249,6.766634424,1434.645526,-5.019473124
7.361,2082.888,-2.497,6.796352703,1467.057649,-4.893349467
4.997,663.365,-5.485,6.706385068,1426.873017,-4.922931994
7.41,2180.923,-2.738,6.741565814,1464.575516,-4.813685394
7.396,2273.542,-9.219,6.774287524,1505.02384,-5.033951125
6.071,612.938,-3.882,6.739123147,1460.419548,-4.976353568
5.532,2314.43,-2.969,6.67876699,1503.120071,-4.87598589
6.662,808.202,-4.249,6.677928641,1468.374167,-4.844636595
5.442,670.115,-7.657,6.616132209,1428.461209,-4.985254766
6.113,2193.415,-2.702,6.590975598,1466.708898,-4.871092027
7.369,1979.735,-2.059,6.629876818,1492.360204,-4.730487426
6.021,485.638,-7.402,6.599432977,1442.024093,-4.864063055
7.033,343.567,-2.156,6.621111328,1387.101239,-4.728659902
6.668,2304.241,-7.39,6.623455762,1432.958227,-4.861726907
9.235,2167.551,-6.893,6.754032974,1469.687865,-4.963290562
7.497,413.831,-2.315,6.791181325,1416.895022,-4.830876033
6.863,2433.429,-3.71,6.794772259,1467.721721,-4.774832232
5.843,447.932,-2.305,6.747183646,1416.732235,-4.65134062
5.588,435.874,-4.596,6.689224464,1367.689323,-4.648573589
6.486,636.194,-2.355,6.679063241,1331.114557,-4.53389491
5.226,2214.303,-2.875,6.606410079,1375.273979,-4.450950164
5.939,676.903,-7.393,6.573039575,1340.35543,-4.598052656
7.082,2145.394,-2.974,6.598487596,1380.607359,-4.516850023
7.324,512.669,-6.021,6.634763216,1337.210441,-4.592057522
5.445,1091.961,-2.484,6.575275055,1324.947969,-4.486654646
3.469,551.079,-5.25,6.419961302,1286.25452,-4.524821914
6.306,539.261,-2.526,6.414263237,1248.904844,-4.424880818
7.087,2305.033,-3.795,6.447900076,1301.711252,-4.393386777
5.715,671.214,-3.087,6.411255072,1270.18639,-4.328067438
5.653,679.597,-2.455,6.373342318,1240.65692,-4.234414066
5.569,2226.568,-6.361,6.333125202,1289.952474,-4.340743363
8.233,661.122,-7.774,6.428118942,1258.51095,-4.512406195
6.806,2380.693,-2.907,6.447012995,1314.620053,-4.432135885
6.315,398.034,-2.204,6.440412345,1268.79075,-4.320729091
7.715,513.347,-6.646,6.504141728,1231.018563,-4.436992636
4.941,640.203,-5.409,6.425984642,1201.477785,-4.485593004
7.816,529.005,-2.304,6.49548541,1167.854145,-4.376513354
6.883,710.421,-4.322,6.514861139,1144.982488,-4.373787687
7.214,971.122,-3.8,6.549818082,1136.289464,-4.345098302
5.067,482.323,-2.456,6.475677178,1103.59114,-4.250643387
5.307,547.554,-2.145,6.417243319,1075.789283,-4.145361218
5.746,513.405,-4.588,6.383681153,1047.670069,-4.167493157
7.106,406.661,-1.867,6.419797095,1015.619616,-4.052468499
6.597,449.683,-3.07,6.428657241,987.322785,-4.003345074
3.219,627.911,-6.3,6.268174379,969.3521958,-4.11817782
8.171,1874.414,-4.425,6.36331566,1014.605286,-4.133518929
6.376,2256.889,-6.134,6.363949877,1076.719472,-4.233542983
7.052,2463.617,-2.968,6.398352383,1146.064348,-4.170265834
10.033,2083.487,-7.196,6.580084764,1192.935481,-4.321552542
9.15,2215.161,-8.782,6.708580526,1244.046757,-4.544574915
6.03,2333.309,-3.394,6.674651499,1298.509869,-4.487046169
6.855,456.546,-2.487,6.683668924,1256.411675,-4.387043861
6.56,486.709,-2.376,6.677485478,1217.926542,-4.286491668
7.224,2022.337,-9.217,6.704811204,1258.147065,-4.533017084
6.872,536.091,-5.443,6.713170644,1222.044261,-4.57851623
5.935,583.241,-3.177,6.674262112,1190.104098,-4.508440419
6.744,2212.703,-3.647,6.677749006,1241.234043,-4.465368398
7.326,2380.829,-9.437,6.710161556,1298.213791,-4.713949978
6.234,506.755,-6.069,6.686353478,1258.640852,-4.781702479
6.553,2200.553,-3.318,6.679685804,1305.736459,-4.708517355
7.342,2207.065,-3.082,6.712801514,1350.802886,-4.627191487
6.072,2400.842,-8.71,6.680761438,1403.304842,-4.831331913
6.706,427.529,-1.688,6.682023366,1354.51605,-4.674165317
5.835,2110.578,-2.953,6.639672198,1392.319147,-4.588107051
6.166,2201.527,-3.258,6.615988588,1432.77954,-4.521601699
7.523,2240.626,-3.669,6.661339159,1473.171863,-4.478971614
5.462,2365.602,-2.336,6.601372201,1517.79337,-4.371823033
7.446,2432.922,-3.016,6.643603591,1563.549801,-4.304031881
5.563,2033.191,-2.672,6.589573411,1587.031861,-4.222430287
4.757,2267.413,-3.525,6.497944741,1621.050918,-4.187558773
6.052,325.285,-2.056,6.475647504,1556.262622,-4.080980834
7.789,2351.946,-7.959,6.541315128,1596.046791,-4.274881793
7.396,2153.359,-3.294,6.584049372,1623.912402,-4.225837703
6.841,470.366,-2.531,6.596896903,1566.235081,-4.141095818
7.572,2049.869,-8.126,6.645652058,1590.416777,-4.340341027
6.255,2200.035,-2.683,6.626119455,1620.897689,-4.257473976
8.083,459.249,-3.615,6.698963483,1562.815254,-4.225350277
6.959,2257.759,-3.978,6.711965308,1597.562441,-4.212982763
5.735,2005.019,-4.285,6.663117043,1617.935269,-4.216583625
6.66,466.458,-1.984,6.662961191,1560.361406,-4.104954444
5.658,469.262,-3.799,6.612713131,1505.806436,-4.089656721
3.998,2044.522,-3.148,6.481977475,1532.742214,-4.042573885
7.038,1966.521,-7.493,6.509778601,1554.431153,-4.215095191
5.425,477.882,-1.988,6.455539671,1500.603695,-4.103740432
5.992,398.974,-3.044,6.432362687,1445.522211,-4.05075341
6.607,2122.992,-3.557,6.441094553,1479.3957,-4.026065739
7.275,2147.107,-7.267,6.482789825,1512.781265,-4.188112452
5.429,2309.441,-2.322,6.430100334,1552.614252,-4.09480683
6.726,546.836,-2.633,6.444895317,1502.325339,-4.021716488
7.342,590.983,-2.442,6.489750552,1456.758222,-3.942730664
6.45,2057.743,-3.173,6.487763024,1486.807461,-3.904244131
6.203,474.309,-2.975,6.473524873,1436.182538,-3.857781924
8.104,442.004,-2.26,6.555048629,1386.473611,-3.777892828
5.671,2226.039,-2.586,6.510846198,1428.451881,-3.718298187
6.055,2307.333,-2.899,6.488053888,1472.395937,-3.677333277
7.486,491.442,-6.511,6.537951193,1423.34824,-3.819016613
6.87,2105.923,-3.907,6.554553634,1457.476978,-3.823415783
6.046,2592.41,-3.572,6.529125952,1514.223629,-3.810844994
7.55,2307.086,-8.067,6.580169654,1553.866747,-4.023652744
7.33,2078.629,-9.401,6.617661172,1580.10486,-4.292520107
7.66,2008.83,-10.784,6.669778113,1601.541117,-4.617094101
6.93,2242.608,-3.173,6.682789207,1633.594461,-4.544889396
7.017,2091.607,-6.958,6.699499747,1656.495088,-4.665544927
7.361,2176.638,-5.007,6.73257476,1682.502234,-4.68261768
6.87,1056.534,-5.079,6.739446022,1651.203822,-4.702436796
5.917,1425.267,-3.028,6.698323721,1639.906981,-4.618714956
5.86,407.931,-2.263,6.656407535,1578.308182,-4.500929209
7.137,2522.909,-8.845,6.680437158,1625.538223,-4.718132748
8.1,2254.083,-9.105,6.7514153,1656.965462,-4.937476111
6.595,2413.158,-3.048,6.743594535,1694.775089,-4.843002305
6.794,2174.85,-7.07,6.746114808,1718.778834,-4.95435219
7.194,1968.296,-9.233,6.768509068,1731.254692,-5.16828458
5.984,520.407,-2.542,6.729283614,1670.712308,-5.036970351
8.054,2285.294,-3.886,6.795519434,1701.441392,-4.979421834
7.232,2528.833,-3.151,6.817343462,1742.810973,-4.888000742
7.172,580.749,-6.263,6.835076289,1684.707874,-4.956750705
6.484,2248.687,-3.895,6.817522474,1712.90683,-4.90366317
6.293,2219.203,-4.552,6.791296351,1738.221639,-4.886080011
6.507,463.464,-3.12,6.777081533,1674.483757,-4.797776011
9.412,2198.889,-9.422,6.908827457,1700.704019,-5.02898721
6.147,594.244,-5.044,6.870736084,1645.381018,-5.02973785
7.094,2383.501,-2.822,6.88189928,1682.287017,-4.919350957
6.908,2068.769,-3.53,6.883204316,1701.611116,-4.849883409
5.452,432.421,-2.784,6.8116441,1638.151611,-4.746589239
6.322,443.488,-2.513,6.787161895,1578.41843,-4.634909777
6.178,725.321,-5.996,6.7567038,1535.763559,-4.702964288
7.984,579.008,-2.211,6.81806861,1487.925781,-4.578366074
6.394,477.562,-6.137,6.79686518,1437.407592,-4.65629777
6.979,2334.121,-3.579,6.805971921,1482.243262,-4.602432881
7.079,2322.716,-3.972,6.819623325,1524.266899,-4.570911237
7.777,407.759,-4.734,6.867492158,1468.441504,-4.579065676
8.354,555.224,-3.147,6.94181755,1422.780629,-4.507462392
7.505,688.215,-2.557,6.969976673,1386.052347,-4.409939272
5.897,553.808,-7.123,6.916327839,1344.44013,-4.545592309
5.464,440.411,-1.904,6.843711447,1299.238673,-4.413512693
6.355,2580.112,-7.512,6.819275875,1363.28234,-4.568437058
7.562,2430.267,-6.892,6.856412081,1416.631573,-4.684615206
7.933,2384.904,-3.589,6.910241477,1465.045194,-4.629834445
5.564,602.13,-2.579,6.842929403,1421.899434,-4.527292723
8.102,2017.247,-3.949,6.905882933,1451.666813,-4.498378087
4.551,475.363,-1.62,6.788138786,1402.851622,-4.354459183
6.983,774.091,-2.961,6.797881847,1371.413591,-4.284786223
6.991,2413.86,-6.147,6.807537755,1423.535911,-4.377896912
4.705,456.831,-2.254,6.702410867,1375.200666,-4.271702067
5.131,479.401,-2.619,6.623840324,1330.410683,-4.189066963
5.868,2117.379,-3.752,6.586048307,1369.759098,-4.167213615
7.513,2015.261,-5.221,6.632395892,1402.034194,-4.219902934
5.48,718.701,-7.006,6.574776098,1367.867534,-4.359207788
5.388,2287.957,-3.487,6.515437293,1413.872007,-4.315597398
5.839,484.307,-2.48,6.481615428,1367.393757,-4.223817528
5.966,2054.195,-4.255,6.455834657,1401.733819,-4.225376652
6.113,2312.903,-3.031,6.438692924,1447.292278,-4.165657819
3.58,527.761,-4.871,6.295758278,1401.315714,-4.200924928
5.083,396.174,-2.735,6.235120364,1351.058628,-4.127628682
4.241,562.42,-3.481,6.135414346,1311.626697,-4.095297248
5.491,533.245,-4.62,6.103193628,1272.707612,-4.121532385
3.821,541.369,-5.447,5.989083947,1236.140682,-4.187805766
5.483,410.946,-3.13,5.963779749,1194.880947,-4.134915478
5.659,401.223,-1.302,5.948540762,1155.19805,-3.993269704
4.96,2341.177,-2.973,5.899113724,1214.496998,-3.942256219
5.21,448.03,-5.742,5.864658038,1176.173648,-4.032243408
6.346,2317.857,-2.992,5.888725136,1233.257815,-3.980231237
4.262,651.819,-6.491,5.807388879,1204.185875,-4.105769676
4.548,2209.671,-3.045,5.744419435,1254.460131,-4.052731192
6.156,409.857,-2.289,5.764998463,1212.229974,-3.964544632
3.939,1119.056,-3.232,5.67369854,1207.571276,-3.927917401
5.4,748.215,-3.314,5.660013613,1184.603462,-3.897221531
3.584,2083.703,-3.79,5.556212933,1229.558439,-3.891860454
6.575,2023.499,-8.462,5.607152286,1269.255467,-4.120367431
6.276,2445.695,-3.374,5.640594672,1328.077443,-4.08304906
6.121,970.469,-6.983,5.664614938,1310.197021,-4.228046607
4.741,2222.082,-2.984,5.618434191,1355.79127,-4.165844276
6.655,555.593,-2.261,5.670262482,1315.781357,-4.070602063
5.484,2136.671,-2.621,5.660949357,1356.825839,-3.998121959
4.985,2309.508,-2.729,5.62715189,1404.459947,-3.934665862
3.527,352.03,-2.328,5.522144295,1351.83845,-3.854332568
4.693,1895.635,-3.219,5.48068708,1379.028277,-3.82256594
5.985,1060.123,-3.695,5.505902726,1363.083013,-3.816187643
4.924,2116.305,-2.689,5.47680759,1400.744113,-3.759828261
5.801,409.757,-5.362,5.493017211,1351.194757,-3.839936848
6.55,2387.549,-5.896,5.54586635,1403.012469,-3.942740005
5.746,2542.42,-3.693,5.555873032,1459.982846,-3.930253005
6.432,2210.056,-7.554,5.599679381,1497.486503,-4.111440355
4.28,823.677,-4.543,5.533695412,1463.796028,-4.133018337
5.755,2198.488,-2.993,5.544760641,1500.530627,-4.07601742
5.145,2282.505,-2.833,5.524772609,1539.629345,-4.013866549
6.617,1868.287,-8.797,5.579383979,1556.062228,-4.253023222
3.786,2349.35,-3.923,5.48971478,1595.726617,-4.236522061
5.792,457.249,-3.578,5.504829041,1538.802736,-4.203595958
5.133,2345.037,-6.88,5.486237589,1579.114449,-4.33741616
4.824,457.795,-2.379,5.453125709,1523.048477,-4.239495352
4.719,2066.082,-2.799,5.416419424,1550.200153,-4.167470584
5.58,2318.699,-2.775,5.424598453,1588.625095,-4.097847055
4.278,414.234,-4.359,5.36726853,1529.90554,-4.110904702
8.183,878.869,-2.824,5.508055104,1497.353713,-4.046559467
5.53,522.198,-3.474,5.509152348,1448.595928,-4.017931494
6.244,801.22,-2.87,5.545894731,1416.227131,-3.960534919
4.916,2482.499,-5.081,5.514399994,1469.540725,-4.016558173
4.828,481.527,-2.385,5.480079995,1420.140039,-3.934980264
5.41,541.753,-3.121,5.476575995,1376.220687,-3.894281251
7.52,2229.605,-6.751,5.578747195,1418.889902,-4.037117189
4.049,399.895,-2.177,5.502259835,1367.940157,-3.944111329
5.772,2301.585,-3.996,5.515746844,1414.622399,-3.946705763
5.168,467.574,-3.064,5.498359501,1367.269979,-3.902570475
3.171,529.22,-2.278,5.381991526,1325.36748,-3.821341951
6.085,2312.954,-7.139,5.41714195,1374.746806,-3.987224853
3.765,488.272,-5.822,5.334534853,1330.423066,-4.078963611
4.146,553.141,-3.265,5.27510811,1291.558963,-4.03826543
5.265,2430.974,-3.567,5.274602704,1348.529715,-4.014702159
5.184,2154.828,-3.734,5.270072569,1388.844629,-4.000667051
2.303,497.734,-2.865,5.121718941,1344.289097,-3.943883698
4.663,415.739,-2.373,5.098782994,1297.861593,-3.865339513
4.363,571.983,-3.04,5.061993844,1261.567663,-3.824072538
5.41,410.677,-2.261,5.079394152,1219.02313,-3.745918911
4.042,1987.256,-6.562,5.027524444,1257.434773,-3.886722965
6.014,534.929,-2.599,5.076848222,1221.309485,-3.822336817
4.699,513.947,-2.808,5.057955811,1185.94136,-3.771619976
6.869,2399.56,-3.987,5.14850802,1246.622292,-3.782388977
4.855,486.117,-2.306,5.133832619,1208.597028,-3.708569528
5.295,2018.465,-3.298,5.141890988,1249.090426,-3.688041052
5.284,2142.145,-3.783,5.148996439,1293.743155,-3.692788999
4.228,2309.033,-4.148,5.102946617,1344.507647,-3.715549549
5.952,509.705,-4.036,5.145399286,1302.767515,-3.731572072
7.043,2089.453,-7.952,5.240279322,1342.101789,-3.942593468
4.768,2309.143,-7.416,5.216665356,1390.45385,-4.116263795
2.841,691.45,-5.943,5.097882088,1355.503657,-4.207600605
6.308,2130.946,-6.262,5.158387984,1394.275774,-4.310320575
4.925,541.454,-5.889,5.146718584,1351.634686,-4.389254546
4.847,2128.437,-4.031,5.131732655,1390.474801,-4.371341819
2.686,695.641,-5.217,5.009446022,1355.733111,-4.413624728
3.822,498.478,-2.869,4.950073721,1312.870356,-4.336393492
4.432,2175.868,-3.37,4.924170035,1356.020238,-4.288073817
4.147,643.116,-5.698,4.885311533,1320.375026,-4.358570126
4.6,2416.457,-4.087,4.871045957,1375.179125,-4.34499162
6.131,2497.054,-7.534,4.934043659,1431.272869,-4.504442039
3.768,571.8,-4.298,4.875741476,1388.299225,-4.494119937
3.487,456.956,-3.524,4.806304402,1341.732064,-4.44561394
7.078,2414.263,-9.657,4.919889182,1395.358611,-4.706183243
4.633,667.51,-7.881,4.905544723,1358.96618,-4.864924081
6.026,2106.895,-2.181,4.961567487,1396.362621,-4.730727877
3.708,2133.783,-2.201,4.898889113,1433.23364,-4.604241483
5.755,446.589,-2.094,4.941694657,1383.901408,-4.478729409
3.993,1084.576,-3.687,4.894259924,1368.935138,-4.439142938
6.215,966.674,-6.341,4.960296928,1348.822081,-4.534235791
4.707,2300.498,-3.479,4.947632081,1396.405877,-4.481474002
6.021,2053.319,-9.46,5.001300477,1429.251533,-4.730400302
2.616,471.437,-5.289,4.882035454,1381.360806,-4.758330287
5.809,2207.21,-2.639,4.928383681,1422.653266,-4.652363772
4.268,539.269,-6.048,4.895364497,1378.484053,-4.722145584
4.059,591.651,-2.188,4.853546272,1339.1424,-4.595438305
6.811,1973.136,-7.594,4.951418958,1370.84208,-4.745366389
5.005,635.666,-2.484,4.95409801,1334.083276,-4.63229807
6.18,2137.511,-3.336,5.01539311,1374.254662,-4.567483166
7.533,2129.676,-8.145,5.141273454,1412.025729,-4.746359008
7.172,541.564,-4.426,5.242809782,1368.502643,-4.730341058
5.766,529.283,-2.583,5.268969293,1326.541661,-4.622974005
5.101,438.952,-3.658,5.260570828,1282.162177,-4.574725305
5.067,2557.128,-3.619,5.250892287,1345.910469,-4.526939039
4.108,478.579,-2.28,5.193747672,1302.543895,-4.414592087
4.582,459.979,-2.664,5.163160289,1260.41565,-4.327062483
4.239,470.692,-2.565,5.116952274,1220.929468,-4.238959359
4.411,2196.862,-7.203,5.08165466,1269.726095,-4.387161391
6.52,518.917,-7.333,5.153571927,1232.18564,-4.534453321
5.871,2194.304,-6.493,5.189443331,1280.291558,-4.632380655
4.882,421.904,-7.1,5.174071165,1237.37218,-4.755761623
3.568,430.075,-6.172,5.093767606,1197.007321,-4.826573541
5.028,598.516,-2.504,5.090479226,1167.082755,-4.710444864
4.226,574.555,-2.514,5.047255265,1137.456367,-4.600622621
4.989,2269.538,-2.99,5.044342501,1194.060449,-4.52009149
5.324,2086.138,-9.173,5.058325376,1238.664326,-4.752736916
4.333,443.247,-2.901,5.022059108,1198.89346,-4.66015007
3.769,2237.906,-3.048,4.959406152,1250.844087,-4.579542566
3.637,421.274,-2.541,4.893285845,1209.365583,-4.477615438
3.607,662.957,-4.253,4.828971552,1182.045154,-4.466384666
3.881,480.876,-2.071,4.781572975,1146.986696,-4.346615433
3.621,595.151,-3.391,4.723544326,1119.394911,-4.298834661
7.18,1818.802,-10.919,4.84636711,1154.365266,-4.629842928
5.054,478.904,-3.702,4.856748754,1120.592202,-4.583450782
5.289,2222.989,-7.861,4.878361317,1175.712042,-4.747328243
3.245,2049.868,-3.711,4.796693251,1219.41984,-4.69551183
6.502,498.146,-4.647,4.881958588,1183.356148,-4.693086239
5.57,433.108,-8.34,4.916360659,1145.843741,-4.875431927
4.325,480.449,-3.561,4.886792626,1112.574004,-4.809710331
5.015,2048.48,-4.583,4.893202995,1159.369303,-4.798374814
3.598,591.724,-7.313,4.828442845,1130.987038,-4.924106073
4.735,2188.064,-6.387,4.823770703,1183.840886,-4.99725077
5.388,374.87,-5.223,4.851982167,1143.392342,-5.008538231
6.482,2151.665,-4.47,4.933483059,1193.805975,-4.98161132
4.933,2346.398,-8.924,4.933458906,1251.435576,-5.178730754
5.061,1978.254,-4.764,4.939835961,1287.776497,-5.157994216
8.501,2151.009,-8.219,5.117894163,1330.938122,-5.311044505
4.439,2246.332,-3.079,5.083949455,1376.707816,-5.19944228
4.657,478.885,-2.874,5.062601982,1331.816676,-5.083170166
3.878,699.373,-3.053,5.003371883,1300.194492,-4.981661658
4.247,460.811,-4.651,4.965553289,1258.225317,-4.965128575
5.315,458.743,-2.667,4.983025624,1218.251201,-4.850222146
4.944,2148.251,-3.223,4.981074343,1264.751191,-4.768861039
3.46,442.335,-2.481,4.905020626,1223.630382,-4.654467987
4.305,2255.896,-2.636,4.875019595,1275.243663,-4.553544587
3.584,500.794,-3.056,4.810468615,1236.521179,-4.478667358
4.346,928.098,-3.405,4.787245184,1221.10002,-4.42498399
4.092,748.534,-5.614,4.752482925,1197.471719,-4.484434791
4.156,2632.359,-3.633,4.722658779,1269.216084,-4.441863051
6.084,2244.746,-9.824,4.79072584,1317.992579,-4.710969899
3.856,846.234,-2.899,4.743989548,1294.40465,-4.620371404
4.085,649.98,-2.608,4.71104007,1262.183418,-4.519752833
4.257,637.836,-3.731,4.688338067,1230.966047,-4.480315192
5.787,684.826,-7.005,4.743271163,1203.659045,-4.606549432
4.64,526.478,-2.704,4.738107605,1169.799992,-4.511421961
4,611.429,-3.414,4.701202225,1141.881443,-4.456550863
3.601,2162.536,-3.25,4.646192114,1192.914171,-4.396223319
3.74,503.098,-3.134,4.600882508,1158.423362,-4.333112153
6.854,2137.417,-7.603,4.713538383,1207.373044,-4.496606546
3.497,2581.971,-6.35,4.652711464,1276.102942,-4.589276219
3.853,554.075,-5.718,4.61272589,1240.001545,-4.645712408
4.99,532.252,-6.603,4.631589596,1204.614067,-4.743576787
4.488,470.965,-2.131,4.624410116,1167.931614,-4.612947948
6.54,2088.726,-11.909,4.72018961,1213.971333,-4.97775055
4.529,2143.513,-3.356,4.71063013,1260.448417,-4.896663023
3.803,474.607,-3.119,4.665248623,1221.156346,-4.807779872
3.217,2156.066,-3.961,4.592836192,1267.901829,-4.765440878
6.547,2403.896,-8.529,4.690544382,1324.701537,-4.953618834
5.206,2221.094,-4.119,4.716317163,1369.52116,-4.911887893
3.436,461.281,-4.865,4.652301305,1324.109152,-4.909543498
4.521,2136.623,-3.663,4.64573624,1364.734845,-4.847216323
5.299,2263.086,-3.569,4.678399428,1409.652402,-4.783305507
4.864,2050.178,-4.797,4.687679457,1441.678682,-4.783990232
3.232,493.706,-3.912,4.614895484,1394.280048,-4.74039072
6.347,547.094,-3.419,4.70150071,1351.920746,-4.674321184
4.73,854.559,-4.241,4.702925674,1327.052658,-4.652655125
6.221,2211.991,-4.006,4.77882939,1371.299576,-4.620322369
5.503,582.866,-3.184,4.815037921,1331.877897,-4.54850625
5.774,2162.007,-8.772,4.862986025,1373.384352,-4.759680938
4.74,408.249,-2.214,4.856836724,1325.127584,-4.632396891
